bike_id,vehicle_type_id,lat,lon,date,fill_color
pony_a76ade325955494ca9a93890249f41ad,scooter,47.45842,-0.55412,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_26df7d70c52243129f611d05e737fe5b,scooter,47.44517,-0.50215,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_96dbb1c63f7c4003a2baaad08d3d89fa,scooter,47.45904,-0.55289,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_35cbfa92ae2c458a8d07446a79a788df,scooter,47.43392,-0.52555,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_8fab8002c6f14f4c8e3953dabe2f3296,scooter,47.46434,-0.5313,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_825ed2e6b02f4880ab833c04b83dc172,scooter,47.46993,-0.56148,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_32645eb2141c471daabeadc462b25a28,scooter,47.4686,-0.55911,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_d1e6909d67f344e9a4557569bb12a65c,scooter,47.4437,-0.50214,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_584dc6b5dac04950beb71264e22688b5,scooter,47.49922,-0.58251,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_bcbec3bcf37941f78930307df94184c7,scooter,47.48554,-0.55357,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_bf05ce4f5a2d4efc9ab5236436f9c4b5,scooter,47.48447,-0.52757,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_70f4a894c8664a0a9f14014e62286b59,scooter,47.46794,-0.55139,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_66ed11df2b2d4da1a906e154f6672559,scooter,47.44955,-0.54438,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_a1ff37d4b80344d28b387c4d8c3494ae,scooter,47.49495,-0.57497,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_4dda01da7e1b4f9e873f2b29dce16a1c,scooter,47.47429,-0.51543,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_a18adbdb20d84ed294af719b537142a4,scooter,47.46459,-0.55914,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_2d5a28c8f0e240f19c0c41bf208c9b90,bike,47.47525,-0.55896,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_2395195c333740b8a52cceecfa63ece7,bike,47.48791,-0.55903,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_2f904881f9ed49fabe33fd9f6426451b,bike,47.47162,-0.55191,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_ce293212f36b4ba28b726721ed0fba36,bike,47.45266,-0.54924,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_69f99706aadb490aa1ca735f6544df72,bike,47.46491,-0.55709,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_860d3e8c8ac9435a9ddfcc0f97452582,bike,47.45493,-0.55688,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_8361bbe499b2424489430ddc79124508,bike,47.4724,-0.56528,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
